,Connections_0_LevelID,Connections_0_PowerKW,Connections_0_Quantity,betweenness_centrality,closeness_centrality,degree_centrality,median_age,median_hh_income,total_pop,hh_total,avg_travel_time,pct_white,pct_black,pct_asian,pct_hispanic,pct_bachelor,pct_access_to_veh,pct_30-34_min,pct_45-49_min,geometry,k
16,2,3.7,2.0,0.010158104319645143,2.1297899356876115e-05,0.0009940357852882703,39.9,58594.0,3155.0,3155.0,30.637860082304528,62.947702060221864,0.3803486529318542,0.0,76.4500792393027,1.2995245641838353,38.51030110935024,10.047543581616482,2.2503961965134707,POINT (-13154243.29174364 4022105.654671047),4
17,2,3.0,2.0,0.010158104319645143,2.1297899356876115e-05,0.0009940357852882703,39.9,58594.0,3155.0,3155.0,30.637860082304528,62.947702060221864,0.3803486529318542,0.0,76.4500792393027,1.2995245641838353,38.51030110935024,10.047543581616482,2.2503961965134707,POINT (-13154243.29174364 4022105.654671047),4
18,2,3.0,2.0,0.00813735533604241,2.093007072806344e-05,0.0014910536779324055,33.5,85766.0,4898.0,4898.0,32.25231481481482,52.021233156390366,5.920783993466721,8.94242547978767,69.17109024091465,1.3066557778685177,44.09963250306247,11.024908125765618,8.697427521437321,POINT (-13152869.29753268 4019143.027021428),4
19,2,3.0,2.0,0.00813735533604241,2.093007072806344e-05,0.0014910536779324055,33.5,85766.0,4898.0,4898.0,32.25231481481482,52.021233156390366,5.920783993466721,8.94242547978767,69.17109024091465,1.3066557778685177,44.09963250306247,11.024908125765618,8.697427521437321,POINT (-13152869.29753268 4019143.027021428),4
20,2,3.7,5.0,0.008102577673407727,2.090887676234851e-05,0.0014910536779324055,71.6,73242.84415584416,31.0,31.0,38.341024309553724,80.64516129032258,0.0,0.0,38.70967741935484,0.0,96.28586838026203,0.0,0.0,POINT (-13153445.06420296 4019427.993005443),4
21,2,3.0,5.0,0.008102577673407727,2.090887676234851e-05,0.0014910536779324055,71.6,73242.84415584416,31.0,31.0,38.341024309553724,80.64516129032258,0.0,0.0,38.70967741935484,0.0,96.28586838026203,0.0,0.0,POINT (-13153445.06420296 4019427.993005443),4
22,2,3.7,1.0,0.0014262548003057965,2.062573326863621e-05,0.0004970178926441351,29.6,54549.0,3964.0,3964.0,38.432330827067666,38.74873864783047,5.650857719475278,10.418768920282542,77.67406659939455,1.1352169525731584,33.55196770938446,6.2058526740666,5.045408678102927,POINT (-13149950.36690069 4018522.356743659),0
23,3,40.0,1.0,0.016365886213912155,2.098463210762286e-05,0.0019880715705765406,33.5,85766.0,4898.0,4898.0,32.25231481481482,52.021233156390366,5.920783993466721,8.94242547978767,69.17109024091465,1.3066557778685177,44.09963250306247,11.024908125765618,8.697427521437321,POINT (-13152605.20317272 4018683.169144922),4
24,3,40.0,1.0,0.0014262548003057965,2.062573326863621e-05,0.0004970178926441351,29.6,54549.0,3964.0,3964.0,38.432330827067666,38.74873864783047,5.650857719475278,10.418768920282542,77.67406659939455,1.1352169525731584,33.55196770938446,6.2058526740666,5.045408678102927,POINT (-13150439.28210426 4018325.150998106),0
25,2,3.7,3.0,0.0012041842902317638,2.1608341103825717e-05,0.0009940357852882703,39.7,63098.0,4274.0,4274.0,36.420803782505914,55.381375760411785,0.28076743097800655,0.39775386055217593,94.17407580720636,3.3926064576509125,49.48525970987365,11.534861956013103,6.481048198408984,POINT (-13147426.19744695 4026018.027689872),4
26,2,3.0,4.0,0.0012041842902317638,2.1608341103825717e-05,0.0009940357852882703,39.7,63098.0,4274.0,4274.0,36.420803782505914,55.381375760411785,0.28076743097800655,0.39775386055217593,94.17407580720636,3.3926064576509125,49.48525970987365,11.534861956013103,6.481048198408984,POINT (-13147426.19744695 4026018.027689872),4
27,2,3.7,2.0,0.009716804813673268,2.1245971603200402e-05,0.0009940357852882703,39.0,96514.0,7281.0,7281.0,36.49256505576208,55.65169619557753,2.3623128691113857,11.495673671199011,66.46065100947672,0.7828594973217964,36.94547452273039,12.031314379892871,4.395000686718857,POINT (-13147885.61298546 4019281.563554986),2
28,2,3.0,2.0,0.009716804813673268,2.1245971603200402e-05,0.0009940357852882703,39.0,96514.0,7281.0,7281.0,36.49256505576208,55.65169619557753,2.3623128691113857,11.495673671199011,66.46065100947672,0.7828594973217964,36.94547452273039,12.031314379892871,4.395000686718857,POINT (-13147885.61298546 4019281.563554986),2
29,2,3.0,2.0,0.0014262548003057965,2.062573326863621e-05,0.0004970178926441351,29.6,54549.0,3964.0,3964.0,38.432330827067666,38.74873864783047,5.650857719475278,10.418768920282542,77.67406659939455,1.1352169525731584,33.55196770938446,6.2058526740666,5.045408678102927,POINT (-13150282.48860148 4018092.86845887),0
30,2,3.0,3.0,0.005361690162282581,2.1057853228273054e-05,0.0007455268389662028,42.3,78393.0,1226.0,1226.0,41.872549019607845,56.36215334420881,0.08156606851549755,7.259380097879283,80.34257748776508,6.199021207177815,41.598694942903755,11.256117455138662,7.177814029363784,POINT (-13146889.52618184 4020126.020700902),4
31,2,3.7,36.0,0.0014262548003057965,2.062573326863621e-05,0.0004970178926441351,29.6,54549.0,3964.0,3964.0,38.432330827067666,38.74873864783047,5.650857719475278,10.418768920282542,77.67406659939455,1.1352169525731584,33.55196770938446,6.2058526740666,5.045408678102927,POINT (-13150039.82324349 4017951.381662251),0
32,2,3.0,2.0,0.0075344601543115165,2.085815546352654e-05,0.0009940357852882703,29.6,54549.0,3964.0,3964.0,38.432330827067666,38.74873864783047,5.650857719475278,10.418768920282542,77.67406659939455,1.1352169525731584,33.55196770938446,6.2058526740666,5.045408678102927,POINT (-13149578.59319729 4018000.265306729),0
33,2,3.7,4.0,0.02073576438460957,2.0202405879485394e-05,0.0007455268389662028,29.6,54549.0,3964.0,3964.0,38.432330827067666,38.74873864783047,5.650857719475278,10.418768920282542,77.67406659939455,1.1352169525731584,33.55196770938446,6.2058526740666,5.045408678102927,POINT (-13149874.44700797 4017829.066148445),0
34,2,3.0,2.0,0.009248943327358742,2.109002493608305e-05,0.0019880715705765406,31.4,49773.0,3701.0,3701.0,38.99618320610687,61.25371521210483,0.0,0.3782761415833559,97.8114023236963,3.8368008646311806,35.39583896244258,8.34909483923264,3.485544447446636,POINT (-13156155.3821092 4022530.435731838),0
35,2,3.0,2.0,0.009248943327358742,2.109002493608305e-05,0.0019880715705765406,31.4,49773.0,3701.0,3701.0,38.99618320610687,61.25371521210483,0.0,0.3782761415833559,97.8114023236963,3.8368008646311806,35.39583896244258,8.34909483923264,3.485544447446636,POINT (-13156155.3821092 4022530.435731838),0
36,2,3.7,10.0,0.02073576438460957,2.0202405879485394e-05,0.0007455268389662028,35.7,79132.0,7267.0,7267.0,34.0,47.99779826613458,5.958442273290216,6.63272326957479,70.51052704004404,3.1237099215632314,48.438145039218384,10.238062474198431,8.848217971652677,POINT (-13150419.4004432 4017591.977926882),4
37,2,3.7,1.0,0.020736505649177273,2.0006299046046113e-05,0.0007455268389662028,35.7,79132.0,7267.0,7267.0,34.0,47.99779826613458,5.958442273290216,6.63272326957479,70.51052704004404,3.1237099215632314,48.438145039218384,10.238062474198431,8.848217971652677,POINT (-13150569.88584269 4017533.4558271),4
